"ano" "sigla_uf" "id_classe" "area"
"498" 1987 "AC" "3" 157584.507590955
"499" 1987 "AC" "4" 13.8679069390259
"500" 1987 "AC" "11" 49.4150994849243
"501" 1987 "AC" "12" 292.624517202454
"502" 1987 "AC" "15" 5452.48985355465
"503" 1987 "AC" "24" 62.6224331135878
"504" 1987 "AC" "33" 528.001895045105
"505" 1987 "AL" "0" 1.50930213153076
"506" 1987 "AL" "3" 1848.36969524768
"507" 1987 "AL" "4" 5410.17484383935
"508" 1987 "AL" "5" 33.6396419641725
"509" 1987 "AL" "9" 0.0158578807983398
"510" 1987 "AL" "11" 148.900250615539
"511" 1987 "AL" "12" 127.596310550477
"512" 1987 "AL" "13" 0.236164129882812
"513" 1987 "AL" "15" 8803.17392325139
"514" 1987 "AL" "20" 3773.43277772352
"515" 1987 "AL" "21" 6954.47241827386
"516" 1987 "AL" "23" 38.9217475252078
"517" 1987 "AL" "24" 113.510460939026
"518" 1987 "AL" "25" 71.1259112142948
"519" 1987 "AL" "31" 0.279730599914551
"520" 1987 "AL" "33" 377.763152974117
"521" 1987 "AL" "41" 12.1776292026977
"522" 1987 "AL" "48" 7.29211086047372
"523" 1987 "AL" "49" 46.7482168914193
"524" 1987 "AL" "50" 52.0413445072622
"525" 1987 "AM" "0" 2.25504802160645
"526" 1987 "AM" "3" 1469565.8931551
"527" 1987 "AM" "4" 652.158677936709
"528" 1987 "AM" "11" 6605.95213107804
"529" 1987 "AM" "12" 24716.0458547209
"530" 1987 "AM" "15" 7091.10294955616
"531" 1987 "AM" "24" 162.639561765444
"532" 1987 "AM" "30" 37.0547622421268
"533" 1987 "AM" "33" 49286.7378180544
"534" 1987 "AM" "41" 0.428801036743164
"535" 1987 "AP" "0" 134.714836773437
"536" 1987 "AP" "3" 113709.016853005
"537" 1987 "AP" "4" 929.430955276369
"538" 1987 "AP" "5" 1005.21426479481
"539" 1987 "AP" "9" 93.7466992899155
"540" 1987 "AP" "11" 2023.27100488308
"541" 1987 "AP" "12" 19934.8580515
"542" 1987 "AP" "15" 628.509746531857
"543" 1987 "AP" "24" 71.972240173219
"544" 1987 "AP" "30" 12.6117111432494
"545" 1987 "AP" "32" 0.079514493347168
"546" 1987 "AP" "33" 3394.68638442674
